,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,Travel company,Name,VIP,RoomService,FoodCourt,Travel Outcome
7748,8268_02,Europa,False,B/321/S,TRAPPIST-1e,19.0,Blue Horizon,Shatrix Impress,False,0.0,3.0,Failed to reach
7749,8270_01,Mars,False,F/1702/P,TRAPPIST-1e,38.0,Tulsa Inc,Doakes Hart,False,86.0,1144.0,Reached wrong destination
7750,8271_01,Earth,False,F/1586/S,TRAPPIST-1e,19.0,Blue Horizon,Lavey Delazarson,False,29.0,2633.0,Reached wrong destination
7751,8272_01,Mars,False,F/1587/S,TRAPPIST-1e,0.0,Blue Horizon,Pigars Fache,False,0.0,0.0,Reached wrong destination
7752,8272_02,Mars,True,F/1587/S,TRAPPIST-1e,4.0,Blue Horizon,Mesh Fache,False,0.0,0.0,Reached wrong destination
7753,8272_03,Mars,True,F/1587/S,TRAPPIST-1e,29.0,Tulsa Inc,Plat Fache,False,0.0,,Succesfully reached Destination
7754,8273_01,Earth,False,G/1346/P,TRAPPIST-1e,46.0,Blue Horizon,Lilley Woody,False,0.0,0.0,Reached wrong destination
7755,8275_01,Mars,True,F/1588/S,TRAPPIST-1e,32.0,Blue Horizon,Slix Clake,False,0.0,0.0,Succesfully reached Destination
7756,8276_01,Europa,,C/273/P,TRAPPIST-1e,26.0,Blue Horizon,Canons Oirmplathy,False,0.0,0.0,Reached wrong destination
7757,8276_02,Europa,True,C/273/P,TRAPPIST-1e,23.0,Blue Horizon,Zaurion Tractive,False,0.0,0.0,Failed to reach
7758,8277_01,Earth,True,G/1348/P,55 Cancri e,32.0,Tulsa Inc,Diandy Woody,False,0.0,0.0,Failed to reach
7759,8279_01,Earth,False,G/1349/P,TRAPPIST-1e,31.0,Blue Horizon,Monah Villenson,False,0.0,4334.0,Reached wrong destination
7760,8280_01,Earth,False,F/1703/P,TRAPPIST-1e,34.0,Tulsa Inc,Carma Rocholton,False,0.0,0.0,Failed to reach
7761,8281_01,,False,F/1704/P,TRAPPIST-1e,45.0,Blue Horizon,Iandy Cooks,False,0.0,1.0,Succesfully reached Destination
7762,8282_01,Earth,False,G/1336/S,TRAPPIST-1e,61.0,Tulsa Inc,Alvia Jacostaney,False,67.0,0.0,Reached wrong destination
7763,8287_01,Mars,False,E/542/S,TRAPPIST-1e,21.0,Blue Horizon,Toat Nanie,False,1242.0,0.0,Reached wrong destination
7764,8288_01,Mars,False,D/259/P,TRAPPIST-1e,,Blue Horizon,Rooses Sache,False,1852.0,0.0,Failed to reach
7765,8288_02,Mars,False,F/1705/P,TRAPPIST-1e,15.0,Tulsa Inc,Goleer Sache,False,1150.0,0.0,Failed to reach
7766,8289_01,Earth,True,G/1350/P,TRAPPIST-1e,14.0,Tulsa Inc,Stendy Fredersend,False,0.0,0.0,Failed to reach
7767,8291_01,Earth,True,G/1339/S,TRAPPIST-1e,18.0,Blue Horizon,Bony Mathison,False,0.0,0.0,Succesfully reached Destination
7768,8292_01,Europa,True,C/310/S,TRAPPIST-1e,39.0,Tulsa Inc,Tabia Igmable,False,0.0,0.0,Succesfully reached Destination
7769,8294_01,Mars,True,E/543/S,TRAPPIST-1e,62.0,Blue Horizon,,False,0.0,0.0,Succesfully reached Destination
7770,8295_01,Mars,False,F/1591/S,TRAPPIST-1e,40.0,Tulsa Inc,Skies Upead,False,1309.0,0.0,Reached wrong destination
7771,8297_01,,False,F/1592/S,TRAPPIST-1e,21.0,Blue Horizon,Hilley Charpelaney,False,5.0,0.0,Succesfully reached Destination
7772,8298_01,Mars,True,F/1593/S,TRAPPIST-1e,12.0,Tulsa Inc,Gal Prité,False,0.0,0.0,Succesfully reached Destination
7773,8300_01,Europa,False,C/274/P,,27.0,Tulsa Inc,Alyatik Ratorring,False,0.0,,Reached wrong destination
7774,8301_01,Europa,False,C/275/P,TRAPPIST-1e,28.0,Blue Horizon,Bosonon Horbox,False,1722.0,5063.0,Reached wrong destination
7775,8302_01,Earth,False,G/1340/S,TRAPPIST-1e,0.0,Tulsa Inc,Leenny Burchrison,False,0.0,0.0,Failed to reach
7776,8302_02,Earth,False,F/1594/S,TRAPPIST-1e,17.0,Blue Horizon,Heremy Burchrison,False,4.0,0.0,Reached wrong destination
7777,8303_01,Mars,False,F/1595/S,55 Cancri e,23.0,Blue Horizon,Lios Stead,False,218.0,0.0,Reached wrong destination
7778,8306_01,Earth,False,G/1351/P,TRAPPIST-1e,6.0,Tulsa Inc,Allene Hardonald,False,0.0,0.0,Reached wrong destination
7779,8306_02,Earth,True,G/1351/P,PSO J318.5-22,29.0,Blue Horizon,Ianya Hardonald,False,0.0,0.0,Succesfully reached Destination
7780,8306_03,Earth,False,G/1351/P,,41.0,Blue Horizon,Bonya Hardonald,False,836.0,0.0,Failed to reach
7781,8307_01,Europa,False,A/100/S,55 Cancri e,27.0,Blue Horizon,Porrimp Unkcal,True,0.0,1337.0,Succesfully reached Destination
7782,8307_02,Europa,True,A/100/S,TRAPPIST-1e,34.0,Blue Horizon,Sabiton Unkcal,False,0.0,0.0,Reached wrong destination
7783,8310_01,Europa,True,E/545/S,55 Cancri e,36.0,Blue Horizon,Azhah Hiebox,False,0.0,0.0,Failed to reach
7784,8313_01,Earth,False,G/1341/S,TRAPPIST-1e,30.0,Blue Horizon,Sallie Gainney,False,467.0,0.0,Succesfully reached Destination
7785,8314_01,Europa,False,D/245/S,TRAPPIST-1e,30.0,Blue Horizon,Altairk Folumorly,False,0.0,640.0,Succesfully reached Destination
7786,8314_02,,False,D/245/S,55 Cancri e,29.0,Blue Horizon,Hekaron Folumorly,True,0.0,2949.0,Reached wrong destination
7787,8315_01,Earth,False,F/1598/S,TRAPPIST-1e,21.0,Tulsa Inc,Lette Mcneiley,False,380.0,177.0,Reached wrong destination
7788,8316_01,Earth,False,F/1709/P,55 Cancri e,21.0,Tulsa Inc,Gailia Beckerson,False,532.0,4.0,Failed to reach
7789,8317_01,Earth,False,F/1710/P,55 Cancri e,18.0,Blue Horizon,Olgary Rocknight,False,2.0,83.0,Failed to reach
7790,8318_01,Mars,True,F/1711/P,TRAPPIST-1e,11.0,Blue Horizon,Emoles Ropie,False,0.0,0.0,Succesfully reached Destination
7791,8318_02,Mars,False,F/1711/P,TRAPPIST-1e,65.0,Tulsa Inc,Kie Ropie,False,1399.0,0.0,Reached wrong destination
7792,8318_03,Mars,False,F/1711/P,55 Cancri e,25.0,Blue Horizon,Hark Ropie,False,149.0,0.0,Failed to reach
7793,8318_04,Mars,True,F/1711/P,55 Cancri e,0.0,Tulsa Inc,Heres Ropie,False,0.0,0.0,Failed to reach
7794,8319_01,Earth,False,F/1712/P,TRAPPIST-1e,24.0,Blue Horizon,Royce Leblanchez,False,0.0,0.0,Succesfully reached Destination
7795,8320_01,Earth,True,G/1352/P,PSO J318.5-22,19.0,Tulsa Inc,Beula Mckinsond,False,0.0,0.0,Reached wrong destination
7796,8321_01,Earth,False,F/1713/P,TRAPPIST-1e,23.0,Blue Horizon,Hillie Farrez,False,0.0,0.0,Reached wrong destination
7797,8322_01,Europa,False,,PSO J318.5-22,45.0,Blue Horizon,Hamelik Briouse,True,,49.0,Succesfully reached Destination
7798,8322_02,,True,C/312/S,55 Cancri e,52.0,Tulsa Inc,Adharan Briouse,False,0.0,0.0,Succesfully reached Destination
7799,8323_01,Earth,False,E/546/S,PSO J318.5-22,55.0,Tulsa Inc,Isaacy Sawyerson,False,0.0,465.0,Failed to reach
7800,8324_01,Earth,True,G/1353/P,PSO J318.5-22,24.0,Tulsa Inc,Edgary Sextones,False,0.0,0.0,Reached wrong destination
7801,8326_01,Earth,False,G/1354/P,TRAPPIST-1e,31.0,Blue Horizon,Lanedy Howenters,False,773.0,0.0,Reached wrong destination
7802,8328_01,Earth,True,G/1356/P,TRAPPIST-1e,18.0,Blue Horizon,Melica Huffy,False,0.0,0.0,Succesfully reached Destination
7803,8329_01,Earth,True,G/1357/P,TRAPPIST-1e,22.0,Blue Horizon,Jeron Ington,False,0.0,0.0,Succesfully reached Destination
7804,8330_01,Earth,False,F/1600/S,TRAPPIST-1e,39.0,Blue Horizon,Wilmay Patrichane,False,799.0,0.0,Reached wrong destination
7805,8332_01,Earth,True,G/1358/P,PSO J318.5-22,19.0,Tulsa Inc,Elice Dillines,False,0.0,0.0,Reached wrong destination
7806,8333_01,Europa,False,C/313/S,55 Cancri e,33.0,Blue Horizon,Leshmet Amincrerus,False,988.0,0.0,Failed to reach
7807,8334_01,Earth,True,G/1359/P,PSO J318.5-22,14.0,Tulsa Inc,Jaimer Flowensley,False,0.0,0.0,Failed to reach
7808,8335_01,Mars,False,E/531/P,TRAPPIST-1e,30.0,Tulsa Inc,Gons Flell,False,697.0,0.0,Reached wrong destination
7809,8336_01,Mars,True,E/547/S,TRAPPIST-1e,30.0,Blue Horizon,Minnys Sutte,False,0.0,0.0,Reached wrong destination
7810,8338_01,Mars,True,F/1716/P,TRAPPIST-1e,21.0,Blue Horizon,Choney Empie,False,0.0,0.0,Succesfully reached Destination
7811,8338_02,Mars,False,F/1716/P,TRAPPIST-1e,45.0,Blue Horizon,Rail Empie,False,506.0,0.0,Failed to reach
7812,8338_03,Mars,True,F/1716/P,TRAPPIST-1e,17.0,Tulsa Inc,Feles Empie,False,0.0,0.0,Failed to reach
7813,8339_01,Europa,False,D/246/S,TRAPPIST-1e,39.0,Tulsa Inc,Markton Dratembid,False,0.0,261.0,Succesfully reached Destination
7814,8339_02,Europa,,D/246/S,TRAPPIST-1e,22.0,Blue Horizon,Eleb Dratembid,False,0.0,3716.0,Succesfully reached Destination
7815,8341_01,Earth,False,F/1601/S,TRAPPIST-1e,37.0,Blue Horizon,Etha Pughlinsons,False,477.0,0.0,Reached wrong destination
7816,8342_01,Europa,False,E/548/S,TRAPPIST-1e,48.0,Blue Horizon,Tach Sprender,False,0.0,,Succesfully reached Destination
7817,8342_02,Europa,True,E/548/S,TRAPPIST-1e,33.0,Blue Horizon,Skatik Sprender,False,0.0,0.0,Reached wrong destination
7818,8342_03,Europa,False,E/548/S,55 Cancri e,37.0,Tulsa Inc,Aldera Sprender,False,0.0,2215.0,Reached wrong destination
7819,8343_01,Earth,False,F/1717/P,TRAPPIST-1e,27.0,Blue Horizon,Raceky Norrison,False,1403.0,169.0,Failed to reach
7820,8344_01,Mars,True,D/247/S,TRAPPIST-1e,29.0,Blue Horizon,Donch Pare,False,0.0,0.0,Reached wrong destination
7821,8344_02,Mars,False,D/247/S,TRAPPIST-1e,38.0,Blue Horizon,Tops Pare,False,30.0,434.0,Failed to reach
7822,8344_03,Mars,True,D/247/S,TRAPPIST-1e,16.0,Tulsa Inc,Unchex Perie,False,0.0,0.0,Reached wrong destination
7823,8345_01,Earth,False,F/1602/S,PSO J318.5-22,18.0,Blue Horizon,Glena Franton,False,0.0,0.0,Reached wrong destination
7824,8346_01,Earth,False,F/1718/P,TRAPPIST-1e,,Blue Horizon,Stelle Woodwinez,False,41.0,23.0,Failed to reach
7825,8348_01,Mars,True,E/532/P,TRAPPIST-1e,47.0,Tulsa Inc,Minies Hotty,False,0.0,,Reached wrong destination
7826,8354_01,Europa,True,B/323/S,TRAPPIST-1e,15.0,Blue Horizon,Phargak Springht,False,0.0,0.0,Succesfully reached Destination
7827,8354_02,Europa,True,B/323/S,TRAPPIST-1e,13.0,Tulsa Inc,Mino Springht,False,0.0,0.0,Reached wrong destination
7828,8356_01,Earth,True,G/1361/P,PSO J318.5-22,19.0,Blue Horizon,Amela Hurchanney,False,0.0,0.0,Succesfully reached Destination
7829,8360_01,Europa,True,B/326/S,TRAPPIST-1e,17.0,Tulsa Inc,Okulas Valousead,False,0.0,0.0,Reached wrong destination
7830,8360_02,Europa,True,B/326/S,TRAPPIST-1e,31.0,Blue Horizon,Hekab Valousead,False,0.0,,Succesfully reached Destination
7831,8362_01,Earth,False,F/1720/P,TRAPPIST-1e,19.0,Tulsa Inc,Jerrye Briggston,False,49.0,680.0,Reached wrong destination
7832,8363_01,Europa,False,A/101/S,55 Cancri e,25.0,Tulsa Inc,Shail Crelaxle,False,0.0,1673.0,Failed to reach
7833,8363_02,Europa,False,A/101/S,TRAPPIST-1e,26.0,Tulsa Inc,Dira Crelaxle,False,0.0,690.0,Succesfully reached Destination
7834,8365_01,Earth,True,G/1363/P,55 Cancri e,25.0,Tulsa Inc,Katiey Bardina,False,0.0,0.0,Reached wrong destination
7835,8366_01,Earth,False,G/1364/P,TRAPPIST-1e,2.0,Tulsa Inc,Irmark Burnewman,False,0.0,0.0,Succesfully reached Destination
7836,8366_02,Earth,False,,TRAPPIST-1e,7.0,Tulsa Inc,,False,0.0,0.0,Reached wrong destination
7837,8366_03,Earth,True,G/1364/P,TRAPPIST-1e,2.0,Blue Horizon,Jodia Russon,False,0.0,0.0,Reached wrong destination
7838,8366_04,Earth,False,G/1364/P,TRAPPIST-1e,19.0,Tulsa Inc,Violan Burnewman,False,0.0,0.0,Reached wrong destination
7839,8366_05,Earth,,G/1364/P,TRAPPIST-1e,1.0,Blue Horizon,Dorah Burnewman,False,0.0,0.0,Reached wrong destination
7840,8368_01,Earth,True,G/1365/P,TRAPPIST-1e,4.0,Tulsa Inc,Murie Dayers,False,0.0,0.0,Succesfully reached Destination
7841,8368_02,Earth,False,F/1721/P,55 Cancri e,49.0,Tulsa Inc,Willey Dayers,False,336.0,64.0,Reached wrong destination
7842,8369_01,Mars,True,F/1604/S,TRAPPIST-1e,61.0,Blue Horizon,Honjay Chene,False,0.0,0.0,Reached wrong destination
7843,8369_02,Mars,False,E/549/S,TRAPPIST-1e,57.0,Tulsa Inc,Halesh Pette,True,435.0,22.0,Reached wrong destination
7844,8371_01,Earth,False,F/1605/S,55 Cancri e,52.0,Blue Horizon,Everly Lewinez,False,0.0,0.0,Succesfully reached Destination
7845,8373_01,Earth,False,F/1606/S,TRAPPIST-1e,22.0,Blue Horizon,Gillie Crosbornes,False,1.0,2.0,Succesfully reached Destination
7846,8374_01,Europa,True,,55 Cancri e,37.0,Tulsa Inc,Gacrab Stubtlarle,False,0.0,0.0,Failed to reach
7847,8375_01,Earth,False,,PSO J318.5-22,15.0,Blue Horizon,Carlen Valezaley,False,64.0,0.0,Reached wrong destination
7848,8376_01,Mars,True,F/1607/S,TRAPPIST-1e,28.0,Blue Horizon,Gamuls Rapie,False,0.0,0.0,Failed to reach
7849,8377_01,Mars,False,E/537/P,TRAPPIST-1e,40.0,Blue Horizon,Pon Meau,False,963.0,14.0,Reached wrong destination
7850,8378_01,Earth,False,F/1608/S,TRAPPIST-1e,13.0,Tulsa Inc,Glena Bellyonsley,False,0.0,0.0,Reached wrong destination
7851,8379_01,Earth,False,F/1609/S,TRAPPIST-1e,24.0,Blue Horizon,Toniel Heney,False,462.0,0.0,Failed to reach
7852,8380_01,Earth,True,G/1367/P,PSO J318.5-22,25.0,Blue Horizon,Craine Carpentley,False,0.0,0.0,Succesfully reached Destination
7853,8381_01,Earth,False,E/550/S,TRAPPIST-1e,25.0,Blue Horizon,Line Vinozarks,False,0.0,0.0,Reached wrong destination
7854,8382_01,Europa,False,C/277/P,TRAPPIST-1e,43.0,Blue Horizon,,False,0.0,7269.0,Failed to reach
7855,8383_01,Earth,True,G/1368/P,TRAPPIST-1e,46.0,Blue Horizon,Mariel Gibbsonton,False,0.0,0.0,Reached wrong destination
7856,8383_02,Earth,True,G/1368/P,TRAPPIST-1e,3.0,Blue Horizon,Nathy Gibbsonton,False,0.0,0.0,Reached wrong destination
7857,8383_03,Earth,False,G/1368/P,TRAPPIST-1e,3.0,Tulsa Inc,Garry Gibbsonton,False,0.0,0.0,Failed to reach
7858,8383_04,Earth,True,G/1368/P,TRAPPIST-1e,3.0,Tulsa Inc,Weslie Gibbsonton,False,0.0,0.0,Reached wrong destination
7859,8383_05,Earth,False,G/1368/P,TRAPPIST-1e,8.0,Blue Horizon,Gwenda Gibbsonton,,0.0,0.0,Failed to reach
7860,8383_06,Earth,False,G/1368/P,TRAPPIST-1e,57.0,Blue Horizon,Jorgie Gibbsonton,False,0.0,839.0,Failed to reach
7861,8383_07,Earth,False,G/1368/P,TRAPPIST-1e,11.0,Tulsa Inc,Elica Gibbsonton,False,0.0,0.0,Reached wrong destination
7862,8384_01,Earth,False,F/1722/P,TRAPPIST-1e,20.0,Blue Horizon,Carry Contrevins,False,0.0,0.0,Reached wrong destination
7863,8386_01,Earth,False,G/1369/P,55 Cancri e,27.0,Blue Horizon,Ferry Chavezalez,False,0.0,1283.0,Failed to reach
7864,8388_01,Earth,False,F/1724/P,TRAPPIST-1e,20.0,Blue Horizon,Stany Ricks,False,781.0,0.0,Succesfully reached Destination
7865,8390_01,Earth,True,G/1370/P,PSO J318.5-22,14.0,Blue Horizon,Arla Sextones,False,0.0,0.0,Reached wrong destination
7866,8392_01,Earth,False,F/1610/S,PSO J318.5-22,24.0,Blue Horizon,Therly Brightez,False,86.0,669.0,Succesfully reached Destination
7867,8393_01,Earth,False,F/1725/P,TRAPPIST-1e,21.0,Tulsa Inc,Nancey Bookerson,False,163.0,146.0,Succesfully reached Destination
7868,8394_01,Europa,False,B/276/P,55 Cancri e,33.0,Blue Horizon,Rasalm Foller,True,9.0,1365.0,Reached wrong destination
7869,8395_01,Europa,False,D/260/P,TRAPPIST-1e,32.0,Tulsa Inc,Keidus Coniple,False,0.0,13.0,Succesfully reached Destination
7870,8397_01,Earth,False,G/1371/P,PSO J318.5-22,22.0,Tulsa Inc,Kendy Daughessey,False,2.0,104.0,Failed to reach
7871,8398_01,Europa,True,B/329/S,TRAPPIST-1e,15.0,Tulsa Inc,Asch Stradick,False,0.0,0.0,Failed to reach
7872,8398_02,Europa,True,B/329/S,,41.0,Blue Horizon,Aldus Stradick,False,0.0,0.0,Reached wrong destination
7873,8401_01,Europa,True,C/315/S,55 Cancri e,31.0,Tulsa Inc,Ariton Susent,False,0.0,0.0,Reached wrong destination
7874,8403_01,Europa,True,C/316/S,55 Cancri e,35.0,Tulsa Inc,Antitak Goortedant,False,0.0,0.0,Reached wrong destination
7875,8404_01,Earth,True,G/1346/S,TRAPPIST-1e,48.0,Tulsa Inc,Leria Hurles,False,0.0,0.0,Failed to reach
7876,8404_02,Earth,True,G/1346/S,TRAPPIST-1e,15.0,Blue Horizon,Kimmy Hurles,False,0.0,0.0,Reached wrong destination
7877,8405_01,Earth,False,G/1372/P,TRAPPIST-1e,37.0,Blue Horizon,Randa Bairdford,False,0.0,0.0,Reached wrong destination
7878,8406_01,Mars,False,D/250/S,TRAPPIST-1e,21.0,Tulsa Inc,Beal Merte,False,1214.0,179.0,Failed to reach
7879,8407_01,Earth,False,F/1613/S,TRAPPIST-1e,34.0,Tulsa Inc,Amandy Hessey,False,44.0,1290.0,Reached wrong destination
7880,8409_01,Earth,True,G/1373/P,TRAPPIST-1e,19.0,Tulsa Inc,Dwin Hoodgers,False,0.0,0.0,Succesfully reached Destination
7881,8410_01,Earth,False,F/1615/S,TRAPPIST-1e,52.0,Tulsa Inc,Joyn Guezaley,False,289.0,302.0,Reached wrong destination
7882,8411_01,Earth,False,F/1726/P,TRAPPIST-1e,15.0,Blue Horizon,Therry Parsoney,False,0.0,3137.0,Succesfully reached Destination
7883,8414_01,Earth,False,G/1374/P,TRAPPIST-1e,24.0,Tulsa Inc,Cline Welltonces,False,0.0,171.0,Reached wrong destination
7884,8416_01,Earth,False,E/553/S,TRAPPIST-1e,45.0,Blue Horizon,Joeula Bakericks,False,0.0,0.0,Reached wrong destination
7885,8418_01,Europa,True,B/330/S,55 Cancri e,13.0,Blue Horizon,Diram Baleful,False,0.0,0.0,Failed to reach
7886,8418_02,Europa,False,B/330/S,TRAPPIST-1e,18.0,Tulsa Inc,Maiah Baleful,False,0.0,0.0,Succesfully reached Destination
7887,8419_01,Earth,False,F/1618/S,TRAPPIST-1e,19.0,Blue Horizon,Fanna Mosepherry,False,0.0,168.0,Reached wrong destination
7888,8419_02,Earth,True,G/1349/S,TRAPPIST-1e,20.0,Blue Horizon,Doryn Mosepherry,False,0.0,0.0,Failed to reach
7889,8420_01,Earth,False,E/554/S,TRAPPIST-1e,20.0,Blue Horizon,Janne Hayder,False,4210.0,4.0,Succesfully reached Destination
7890,8421_01,Earth,False,F/1619/S,TRAPPIST-1e,27.0,Tulsa Inc,Adrie Flemaney,False,1.0,30.0,Failed to reach
7891,8423_01,Earth,False,F/1620/S,TRAPPIST-1e,22.0,Blue Horizon,Analdy Bartez,False,0.0,0.0,Succesfully reached Destination
7892,8427_01,Earth,True,G/1376/P,PSO J318.5-22,17.0,Blue Horizon,Nice Sosanturney,False,0.0,0.0,Reached wrong destination
7893,8429_01,Earth,True,G/1351/S,55 Cancri e,23.0,Tulsa Inc,Briney Donson,False,0.0,0.0,Failed to reach
7894,8430_01,Earth,False,F/1621/S,TRAPPIST-1e,29.0,Tulsa Inc,Wenten Carlsonney,False,324.0,0.0,Reached wrong destination
7895,8431_01,Europa,True,B/277/P,55 Cancri e,24.0,Tulsa Inc,Alcorab Myling,False,0.0,0.0,Succesfully reached Destination
7896,8431_02,Europa,,B/277/P,55 Cancri e,26.0,Blue Horizon,Zinoces Myling,False,1.0,4680.0,Succesfully reached Destination
7897,8432_01,Earth,True,G/1377/P,TRAPPIST-1e,36.0,Tulsa Inc,Gileen Currisones,False,0.0,0.0,Succesfully reached Destination
7898,8433_01,Earth,False,F/1729/P,TRAPPIST-1e,25.0,Tulsa Inc,Royce Gilesonston,False,341.0,608.0,Reached wrong destination
7899,8437_01,Earth,False,,PSO J318.5-22,36.0,Tulsa Inc,Anny Tersony,False,52.0,0.0,Reached wrong destination
7900,8438_01,Mars,False,F/1624/S,TRAPPIST-1e,32.0,Blue Horizon,Kohs Prist,False,725.0,0.0,Succesfully reached Destination
7901,8441_01,Earth,True,G/1352/S,55 Cancri e,16.0,Blue Horizon,Carita Loverceson,False,0.0,0.0,Reached wrong destination
7902,8442_01,Mars,False,E/540/P,TRAPPIST-1e,32.0,Blue Horizon,Dakes Fatte,False,857.0,158.0,Reached wrong destination
7903,8444_01,Earth,False,F/1733/P,TRAPPIST-1e,48.0,Blue Horizon,Robyna Monsoney,False,0.0,1570.0,Succesfully reached Destination
7904,8447_01,Earth,False,F/1734/P,TRAPPIST-1e,25.0,Blue Horizon,Erine Joyneidez,False,1.0,0.0,Reached wrong destination
7905,8448_01,Europa,True,B/278/P,55 Cancri e,46.0,Tulsa Inc,Phernar Haftical,False,0.0,0.0,Reached wrong destination
7906,8449_01,Europa,False,C/317/S,55 Cancri e,32.0,Blue Horizon,Arrain Purellliss,False,0.0,2154.0,Reached wrong destination
7907,8449_02,Europa,False,C/317/S,TRAPPIST-1e,50.0,Blue Horizon,Sarino Purellliss,False,0.0,3070.0,Succesfully reached Destination
7908,8451_01,Mars,False,F/1625/S,55 Cancri e,31.0,Blue Horizon,Ale Start,False,1997.0,0.0,Reached wrong destination
7909,8451_02,Mars,True,F/1625/S,TRAPPIST-1e,27.0,Blue Horizon,Grog Start,False,0.0,0.0,Reached wrong destination
7910,8452_01,Europa,False,C/279/P,55 Cancri e,52.0,Blue Horizon,Alraia Voliat,True,0.0,831.0,Succesfully reached Destination
7911,8452_02,Europa,True,C/279/P,TRAPPIST-1e,34.0,Blue Horizon,Jabbab Voliat,False,0.0,0.0,Succesfully reached Destination
7912,8452_03,Europa,True,C/279/P,55 Cancri e,40.0,Tulsa Inc,Atrino Voliat,False,0.0,0.0,Succesfully reached Destination
7913,8452_04,Europa,False,C/279/P,TRAPPIST-1e,36.0,Blue Horizon,Muonon Voliat,False,0.0,1055.0,Succesfully reached Destination
7914,8454_01,Earth,False,G/1354/S,TRAPPIST-1e,19.0,Blue Horizon,Elle Workmans,False,112.0,0.0,Succesfully reached Destination
7915,8456_01,Europa,True,C/280/P,55 Cancri e,33.0,Blue Horizon,Eltais Calazy,False,0.0,0.0,Failed to reach
7916,8457_01,Earth,False,F/1627/S,TRAPPIST-1e,23.0,Blue Horizon,Erie Lopelases,False,29.0,0.0,Failed to reach
7917,8458_01,Europa,False,C/319/S,55 Cancri e,57.0,Blue Horizon,Atonea Sempreate,False,0.0,4301.0,Reached wrong destination
7918,8458_02,Europa,True,C/319/S,55 Cancri e,24.0,Tulsa Inc,Canon Sempreate,False,0.0,0.0,Succesfully reached Destination
7919,8458_03,Europa,True,C/319/S,55 Cancri e,19.0,Blue Horizon,Etamino Sempreate,False,0.0,0.0,Reached wrong destination
7920,8458_04,Europa,True,C/319/S,TRAPPIST-1e,54.0,Tulsa Inc,Tachib Sempreate,False,0.0,0.0,Failed to reach
7921,8458_05,Europa,False,C/319/S,TRAPPIST-1e,28.0,Blue Horizon,Hezenif Sempreate,False,1004.0,2423.0,Succesfully reached Destination
7922,8458_06,Europa,False,C/319/S,TRAPPIST-1e,26.0,Blue Horizon,Minopus Bealvewd,True,1.0,5610.0,Failed to reach
7923,8459_01,Earth,True,G/1355/S,PSO J318.5-22,43.0,Blue Horizon,Dorice Morandry,False,0.0,0.0,Reached wrong destination
7924,8460_01,Earth,False,F/1628/S,TRAPPIST-1e,39.0,Tulsa Inc,Kelle Ewisentley,False,0.0,21.0,Reached wrong destination
7925,8462_01,Earth,False,F/1629/S,TRAPPIST-1e,21.0,Tulsa Inc,Maen Klindsey,False,32.0,640.0,Succesfully reached Destination
7926,8463_01,Earth,False,F/1630/S,55 Cancri e,24.0,Tulsa Inc,Jeret Hoppernardy,False,0.0,0.0,Failed to reach
7927,8465_01,Mars,False,E/542/P,TRAPPIST-1e,35.0,Blue Horizon,Aark Ches,False,0.0,0.0,Succesfully reached Destination
7928,8465_02,Mars,True,F/1736/P,TRAPPIST-1e,61.0,Blue Horizon,Clek Ches,False,0.0,0.0,Succesfully reached Destination
7929,8466_01,Earth,False,F/1737/P,TRAPPIST-1e,21.0,Blue Horizon,Miken Leonaldez,False,0.0,5.0,Reached wrong destination
7930,8467_01,Earth,True,G/1379/P,55 Cancri e,14.0,Blue Horizon,Branda Hebernandry,False,0.0,0.0,Reached wrong destination
7931,8468_01,Mars,False,D/263/P,55 Cancri e,38.0,Tulsa Inc,Park Birt,False,1161.0,0.0,Succesfully reached Destination
7932,8469_01,Earth,True,G/1356/S,55 Cancri e,23.0,Blue Horizon,Benja Cames,False,0.0,0.0,Succesfully reached Destination
7933,8470_01,Europa,,C/281/P,55 Cancri e,31.0,Blue Horizon,Brafirk Aloubtled,True,8243.0,280.0,Reached wrong destination
7934,8471_01,Europa,False,E/556/S,55 Cancri e,66.0,Blue Horizon,Bosonon Metiveal,True,0.0,1828.0,Reached wrong destination
7935,8472_01,Earth,True,G/1380/P,TRAPPIST-1e,56.0,Blue Horizon,Rankie Douglasen,False,0.0,0.0,Reached wrong destination
7936,8474_01,Earth,,F/1632/S,55 Cancri e,21.0,Tulsa Inc,Eriky Weaves,False,39.0,53.0,Succesfully reached Destination
7937,8475_01,Europa,False,B/331/S,55 Cancri e,49.0,Tulsa Inc,Sadares Aindlylid,False,0.0,2808.0,Failed to reach
7938,8475_02,Europa,False,B/331/S,55 Cancri e,21.0,Blue Horizon,Shellum Aindlylid,False,2.0,4887.0,Succesfully reached Destination
7939,8476_01,Mars,False,D/252/S,TRAPPIST-1e,27.0,Blue Horizon,Slig Mille,False,244.0,0.0,Succesfully reached Destination
7940,8477_01,Earth,False,F/1633/S,TRAPPIST-1e,23.0,Blue Horizon,Ellie Hickerson,False,0.0,1.0,Reached wrong destination
7941,8479_01,Earth,False,F/1738/P,TRAPPIST-1e,27.0,Blue Horizon,Heremy Cardner,,0.0,0.0,Reached wrong destination
7942,8480_01,Earth,False,G/1382/P,TRAPPIST-1e,49.0,Blue Horizon,Aleroy Cartz,False,188.0,0.0,Succesfully reached Destination
